VIL Call Data Records

DESTIP:-2a03:1b20:000a:f011:0000:0000:0000:e606
Report Type:-DOT Report
From Date:-2026-06-01
From Time:-14:00:00
Till Date:-2026-06-01
Till Time:-16:00:00
AuditId:-132322719_164200578_DOT
Report Date:-2026-06-08 15:18:58

SR.NO.,IMSI,IMEI,MSISDN,MAC ID,Source IP,Source Port,Destination IP,Destination Port,Translated IP,Translated Port,First Cell ID-Name/Location,Session Start date & time,Session End date & time,Duration in sec,Data Volume Uplink,Data Volume Downlink,PGW IP address,Charging ID,Access Point Name,PDP Address IPv4,PDP Address IPv6,CGI-ld,RAT,PDP-type,ESIM,IP_TYPE
19,405672440916009,8667670414180353,7047606161,"",2402:3a80:0231:6ba4:88b5:f7ff:fe2f:0113,39672,2a03:1b20:a:f011::::e401,8388,"","",405675335241276023,01/06/2026 13:44:29,01/06/2026 14:12:50,1800,23415352,338046591,203.88.18.150,1343807477,www,10.224.140.215,2402:3a80:0231:6ba4:0578:5634:1232:5476,405675335241276023,4G,IPv4v6,N,DYNAMIC
2906,404113722730284,8652300637381900,8447614683,"",2402:3a80:41f4:cef0:0:53:5a1:7f01,41767,2a03:1b20:a:f011::e324,49656,"","",404115259243431822,01/06/2026 14:53:13,01/06/2026 14:53:13,0,0,210,112.110.84.55,898729065,www,"",2402:3a80:41f4:cef0:0:53:5a1:7f01,404115259243431822,4G,IPV6,N,DYNAMIC
6004,404113771842671,8604890675790768,9582391414,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,51378,2a03:1b20:a:f011::e401,8388,"","",404115268142370451,01/06/2026 15:49:08,01/06/2026 15:49:08,0,519,163,203.88.29.129,221542654,www,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,404115268142370451,4G,IPV6,N,DYNAMIC
4214,404051852814434,8646470672061367,9913625671,"",2402:8100:27c3:cd3b:0:1c:a4a6:3501,53166,2a03:1b20:a:f011::e00a,2097,"","",40405513595218641,01/06/2026 15:17:16,01/06/2026 15:17:16,0,138,209,112.110.108.193,180525367,www,"",2402:8100:27c3:cd3b:0:1c:a4a6:3501,40405513595218641,4G,IPV6,N,DYNAMIC
2413,404860002308470,8629020660507154,8792572608,"",2402:8100:282f:7da6::1,55719,2a03:1b20:a:f011::e418,9203,"","",40486446004069342,01/06/2026 14:44:36,01/06/2026 15:12:11,1800,5361787,8229413,112.110.131.18,417074721,www,10.92.68.55,2402:8100:282f:7da6:0000:0000:0000:0001,40486446004069342,4G,IPv4v6,N,DYNAMIC
4958,404113771842671,8604890675790768,9582391414,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,51378,2a03:1b20:a:f011::e401,8388,"","",404115268142151221,01/06/2026 15:30:16,01/06/2026 15:30:16,0,561,163,203.88.29.129,221542654,www,"",2402:3a80:43a2:3f4f:0:23:42a0:db01,404115268142151221,4G,IPV6,N,DYNAMIC
3577,404051753958914,8618940423245753,9727047734,"",2402:3a80:16f3:19b7:0:47:b8fb:7101,42388,2a03:1b20:a:f011::e401,8388,"","",40405200064285141,01/06/2026 15:05:20,01/06/2026 15:05:20,0,0,163,112.110.84.15,528947225,www,"",2402:3a80:16f3:19b7:0:47:b8fb:7101,40405200064285141,4G,IPV6,N,DYNAMIC
1493,404051850718464,3581988703249801,9327347413,"",2402:3a80:83c:b964:0:4b:d698:4101,52596,2a03:1b20:a:f011::e319,53975,"","",404055830840164033,01/06/2026 14:27:18,01/06/2026 14:27:18,0,468,163,203.88.4.200,656185754,www,"",2402:3a80:83c:b964:0:4b:d698:4101,404055830840164033,4G,IPV6,N,DYNAMIC
2852,405751646954694,8625540776710378,9859186780,"",2402:3a80:1c50:1e5d:c686:e9ff:fe97:fe8f,45943,2a03:1b20:a:f011::::e319,53975,"","",405751538478061812,01/06/2026 14:52:13,01/06/2026 15:17:56,1800,223771,192210,203.88.20.197,271858677,www,10.96.37.222,2402:3a80:1c50:1e5d:0178:5634:1232:5476,405751538478061812,4G,IPv4v6,N,DYNAMIC
5574,404205011097369,3573176401260501,9867599721,"",2402:3a80:164c:32df:0:3b:1e08:2501,59551,2a03:1b20:a:f011::e209,1,"","",404205230743324733,01/06/2026 15:41:33,01/06/2026 15:41:33,0,152,0,112.110.84.80,370316962,www,"",2402:3a80:164c:32df:0:3b:1e08:2501,404205230743324733,4G,IPV6,N,DYNAMIC
2890,404113778914946,8697330584466201,8860874695,"",2402:3a80:41d0:3502:0:37:2efc:da01,37000,2a03:1b20:a:f011::e209,21738,"","",404115259842519212,01/06/2026 14:52:54,01/06/2026 14:52:54,0,139,210,112.110.84.55,345185299,www,"",2402:3a80:41d0:3502:0:37:2efc:da01,404115259842519212,4G,IPV6,N,DYNAMIC
3680,404242412385823,3564944768934401,9824960745,"",2402:3a80:15b2:afed:0:4f:c8a4:d401,41439,2a03:1b20:a:f011::e01c,6881,"","",404052001841280222,01/06/2026 15:07:49,01/06/2026 15:07:50,1,152,209,112.110.84.40,787160935,internet,"",2402:3a80:15b2:afed:0:4f:c8a4:d401,404052001841280222,4G,IPV6,N,DYNAMIC
5470,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e61c,7906,"","",40443545118549902,01/06/2026 15:39:29,01/06/2026 15:39:29,0,152,0,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118549902,4G,IPV6,N,DYNAMIC
1070,404195825595175,8691700540438406,9961350437,"",2402:3a80:4442:2b6c:0:55:9e5d:3101,40792,2a03:1b20:a:f011::e302,51237,"","",404195612247118821,01/06/2026 14:18:52,01/06/2026 14:18:52,0,139,210,112.79.96.160,988125730,internet,"",2402:3a80:4442:2b6c:0:55:9e5d:3101,404195612247118821,4G,IPV6,N,DYNAMIC
2305,404195820981669,8653430636054557,9656962235,"",2402:3a80:446a:920c:0:2:34d1:ee01,51909,2a03:1b20:a:f011::e024,6881,"","",404195623280456112,01/06/2026 14:42:28,01/06/2026 14:42:34,6,467,163,112.79.96.162,13256308,internet,"",2402:3a80:446a:920c:0:2:34d1:ee01,404195623280456112,4G,IPV6,N,DYNAMIC
4535,404051845076625,8628070628821000,9687863657,"",2402:8100:2990:bb71:0:21:719c:f801,44894,2a03:1b20:a:f011::e026,8694,"","",404055981689319230,01/06/2026 15:22:47,01/06/2026 15:22:47,0,582,163,112.110.68.32,209574010,www,"",2402:8100:2990:bb71:0:21:719c:f801,404055981689319230,4G,IPV6,N,DYNAMIC
789,404051740339999,8667410514643400,9586145646,"",2402:8100:27b3:3d84:0:27:f58d:6b01,54992,2a03:1b20:a:f011::e324,49656,"","",404055986680075822,01/06/2026 14:13:58,01/06/2026 14:13:58,0,139,210,112.110.108.193,251379037,www,"",2402:8100:27b3:3d84:0:27:f58d:6b01,404055986680075822,4G,IPV6,N,DYNAMIC
539,405754623286473,8620590515350119,7876592881,"",2402:3a80:1fd7:b833:c14d:dfe5:8445:baa4,49001,2a03:1b20:a:f011::::e01c,6881,"","",4048258004322041,01/06/2026 14:08:34,01/06/2026 14:27:43,1800,4408711,69205992,203.88.4.17,584086888,www,10.145.101.132,2402:3a80:1fd7:b833:0000:0000:0655:e1df,4048258004322041,4G,IPv4v6,N,DYNAMIC
889,405751647697918,8602040619501145,9706964551,"",2402:3a80:1c55:5d8b:ec15:83ff:feb5:396d,6881,2a03:1b20:a:f011::::e432,6881,"","",405751538508022071,01/06/2026 14:15:30,01/06/2026 14:36:04,1800,0,123449,203.88.20.197,805417621,www,10.98.99.107,2402:3a80:1c55:5d8b:0378:5634:1232:5476,405751538508022071,4G,IPv4v6,N,DYNAMIC
4452,405752722313504,3552551158818801,9297747926,"",2402:3a80:0f2d:500c:056b:f2fa:2e4e:e968,50384,2a03:1b20:a:f011::::e401,8388,"","",40570154844129313,01/06/2026 15:21:08,01/06/2026 15:41:35,1800,102237836,1937962813,203.88.31.51,1076321653,www,10.150.224.246,2402:3a80:0f2d:500c:0478:5634:1232:5476,40570154844129313,4G,IPv4v6,N,DYNAMIC
5550,405852462677977,8684200793279715,9092739569,"",2402:3a80:54f:75be:0:19:60e8:5f01,6881,2a03:1b20:a:f011::e20c,48901,"","",404845412147329922,01/06/2026 15:41:02,01/06/2026 15:41:13,11,0,640,203.88.2.220,159100816,internet,"",2402:3a80:54f:75be:0:19:60e8:5f01,404845412147329922,4G,IPV6,N,DYNAMIC
648,404438022296480,8692380756347163,9843070418,"",2402:3a80:4581:ba26:0:47:c64d:c801,38580,2a03:1b20:a:f011::e00d,51413,"","",404435461085978310,01/06/2026 14:11:03,01/06/2026 14:11:03,0,470,145,112.79.98.32,530220674,www,"",2402:3a80:4581:ba26:0:47:c64d:c801,404435461085978310,4G,IPV6,N,DYNAMIC
5975,404051754425471,8607450501910115,9913510288,"",2402:3a80:443a:61b0:0:1a:94a3:6101,40116,2a03:1b20:a:f011::e024,6881,"","",404052511180464221,01/06/2026 15:48:38,01/06/2026 15:48:38,0,152,0,203.88.19.32,167542765,www,"",2402:3a80:443a:61b0:0:1a:94a3:6101,404052511180464221,4G,IPV6,N,DYNAMIC
2250,405704530978410,8648480677471878,8873572236,"",2402:8100:2652:0804:0278:5634:1232:5476,52191,2a03:1b20:a:f011::::e401,8388,"","",4057014025447612,01/06/2026 14:41:19,01/06/2026 15:04:38,1800,6955309,69578483,112.110.108.163,538152997,internet,10.137.46.5,2402:8100:2652:0804:0278:5634:1232:5476,4057014025447612,4G,IPv4v6,N,DYNAMIC
3586,404205910076653,3507788637918026,9967695937,"",2402:3a80:42b1:286d:0:49:2937:be01,55659,2a03:1b20:a:f011::e00a,2097,"","",404205230041169533,01/06/2026 15:05:29,01/06/2026 15:05:29,0,152,0,203.88.30.129,573604786,www,"",2402:3a80:42b1:286d:0:49:2937:be01,404205230041169533,4G,IPV6,N,DYNAMIC
1198,404438015123406,3525721316023601,9751464104,"",2402:3a80:4589:b720:0:5:ca9b:5601,6881,2a03:1b20:a:f011::e302,6635,"","",404435461485105512,01/06/2026 14:21:13,01/06/2026 14:21:13,0,152,0,112.79.98.32,36171922,www,"",2402:3a80:4589:b720:0:5:ca9b:5601,404435461485105512,4G,IPV6,N,DYNAMIC
6056,404195824122451,8699400496100118,9947434255,"",2402:3a80:422a:78f:0:2c:b655:7e01,6881,2a03:1b20:a:f011::e401,8388,"","",404195822180135137,01/06/2026 15:50:04,01/06/2026 15:50:04,0,0,152,203.88.29.2,280421375,internet,"",2402:3a80:422a:78f:0:2c:b655:7e01,404195822180135137,4G,IPV6,N,DYNAMIC
5633,404466108362703,3584513203828501,9048400559,"",2402:3a80:44aa:1fdd:0:49:ed8c:7201,43540,2a03:1b20:a:f011::e004,51413,"","",404195620180225710,01/06/2026 15:42:23,01/06/2026 15:42:23,0,0,145,112.79.96.224,596754282,www,"",2402:3a80:44aa:1fdd:0:49:ed8c:7201,404195620180225710,4G,IPV6,N,DYNAMIC
6196,404438020371305,8637820569751170,9943492233,"",2402:3a80:1321:8f7b:0:16:ffa9:4801,41148,2a03:1b20:a:f011::e319,32284,"","",404435459240153623,01/06/2026 15:52:34,01/06/2026 15:52:34,0,478,163,203.88.18.64,143604238,www,"",2402:3a80:1321:8f7b:0:16:ffa9:4801,404435459240153623,4G,IPV6,N,DYNAMIC
4540,404466202591667,8608350700944540,9567319885,"",2402:3a80:1e09:884a:0:33:56ec:c101,40311,2a03:1b20:a:f011::e42e,60066,"","",40419560928031431,01/06/2026 15:23:00,01/06/2026 15:23:00,0,152,0,203.88.29.1,322240097,www,"",2402:3a80:1e09:884a:0:33:56ec:c101,40419560928031431,4G,IPV6,N,DYNAMIC
3966,404051813930306,8604890666852369,9737680099,"",2402:3a80:4430:bc94:0:33:4d6:8c01,52630,2a03:1b20:a:f011::e02e,61371,"","",40405200694586593,01/06/2026 15:13:08,01/06/2026 15:13:08,0,468,163,203.88.19.32,320436498,www,"",2402:3a80:4430:bc94:0:33:4d6:8c01,40405200694586593,4G,IPV6,N,DYNAMIC
4404,404132091689107,8647840819059752,9885340648,"",2402:8100:221d:a9b4:b365:0cb4:f7cf:b92d,6881,2a03:1b20:a:f011::::e226,2978,"","",4040724321433412,01/06/2026 15:20:28,01/06/2026 15:20:51,557,5269948,5083896,112.110.100.109,2348820658,www,10.41.129.246,2402:8100:221d:a9b4:0000:0000:085b:dffa,4040724321433412,4G,IPv4v6,N,DYNAMIC
3084,404051839027974,3594511028450601,8460504018,"",2402:3a80:4501:91a6:0:27:f7ea:8901,6881,2a03:1b20:a:f011::e401,8388,"","",40405596398041442,01/06/2026 14:56:40,01/06/2026 14:56:42,2,818,420,112.79.97.96,250543683,www,"",2402:3a80:4501:91a6:0:27:f7ea:8901,40405596398041442,4G,IPV6,N,DYNAMIC
5510,404195812602800,8688720544785969,9562115659,"",2402:3a80:44a1:5601:0:1e:8198:cf01,41718,2a03:1b20:a:f011::e401,8388,"","",404195617634579951,01/06/2026 15:40:26,01/06/2026 15:40:27,1,0,163,112.79.96.224,190390751,internet,"",2402:3a80:44a1:5601:0:1e:8198:cf01,404195617634579951,4G,IPV6,N,DYNAMIC
2896,404466202591667,8608350700944540,9567319885,"",2402:3a80:1e09:884a:0:33:56ec:c101,40311,2a03:1b20:a:f011::e42e,60066,"","",40419560928031431,01/06/2026 14:53:00,01/06/2026 14:53:00,0,152,0,203.88.29.1,322240097,www,"",2402:3a80:1e09:884a:0:33:56ec:c101,40419560928031431,4G,IPV6,N,DYNAMIC
3999,404438084226433,8677990443211200,7356196145,"",2402:3a80:31:e48f:0:3:a8bb:7301,49168,2a03:1b20:a:f011::e226,2978,"","",404845411340470922,01/06/2026 15:13:58,01/06/2026 15:13:59,1,467,163,203.88.28.129,22572822,www,"",2402:3a80:31:e48f:0:3:a8bb:7301,404845411340470922,4G,IPV6,N,DYNAMIC
3957,404466201062185,3548731040077101,9072154861,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,55583,2a03:1b20:a:f011::e401,8388,"","",404195627780310172,01/06/2026 15:12:58,01/06/2026 15:12:58,0,0,163,112.79.96.162,663860732,www,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,404195627780310172,4G,IPV6,N,DYNAMIC
2502,404438085036427,8618240531939805,8608480101,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,41612,2a03:1b20:a:f011::e005,51413,"","",404435450743475923,01/06/2026 14:46:01,01/06/2026 14:46:01,0,152,0,203.88.28.128,124652289,www,"",2402:3a80:28:f7bc:0:13:c7d4:9d01,404435450743475923,4G,IPV6,N,DYNAMIC
2332,404113722365906,3568914635060431,8826987445,"",2402:3a80:43aa:f9f1:0:48:9ae7:e801,6882,2a03:1b20:a:f011::e204,52741,"","",404115269941534353,01/06/2026 14:42:50,01/06/2026 14:43:01,11,0,640,203.88.29.129,556940588,iphone,"",2402:3a80:43aa:f9f1:0:48:9ae7:e801,404115269941534353,4G,IPV6,N,DYNAMIC
4825,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e020,56295,"","",40443545118508502,01/06/2026 15:28:08,01/06/2026 15:28:08,0,468,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
5239,404466101193217,3533831242238401,9846774792,"",2402:3a80:1e12:1b25:0:2c:2329:c801,56248,2a03:1b20:a:f011::e004,51413,"","",404195616146129231,01/06/2026 15:35:23,01/06/2026 15:35:23,0,0,145,203.88.29.1,277609660,www,"",2402:3a80:1e12:1b25:0:2c:2329:c801,404195616146129231,4G,IPV6,N,DYNAMIC
4275,404438014899120,3595356071900501,7639761849,"",2402:3a80:132b:fa39::10c2:9401,50223,2a03:1b20:a:f011::e00a,2097,"","",404435432840380022,01/06/2026 15:18:18,01/06/2026 15:18:18,0,138,209,203.88.18.64,305254,www,"",2402:3a80:132b:fa39::10c2:9401,404435432840380022,4G,IPV6,N,DYNAMIC
1872,404045396323924,8682010730111600,9990603673,"",2402:8100:31d0:315d:0:11:ba58:1f01,6881,2a03:1b20:a:f011::e302,6635,"","",404115271446003951,01/06/2026 14:34:27,01/06/2026 14:34:27,0,0,152,112.110.64.137,110146829,internet,"",2402:8100:31d0:315d:0:11:ba58:1f01,404115271446003951,4G,IPV6,N,DYNAMIC
3911,405755643144318,8660880585578400,7642830413,"",2402:3a80:1c53:4105:0778:5634:1232:5476,56069,2a03:1b20:a:f011::::e401,8388,"","",405755539538018410,01/06/2026 15:12:15,01/06/2026 15:26:29,1800,7670721,180607166,203.88.20.197,1881586933,www,10.102.105.19,2402:3a80:1c53:4105:0778:5634:1232:5476,405755539538018410,4G,IPv4v6,N,DYNAMIC
4085,404242409597859,8660780484141000,9714434277,"",2402:3a80:1258:cee3:0:43:14e4:c601,56509,2a03:1b20:a:f011::e302,6635,"","",40405200624192751,01/06/2026 15:15:21,01/06/2026 15:15:22,1,498,152,203.88.4.154,419706652,internet,"",2402:3a80:1258:cee3:0:43:14e4:c601,40405200624192751,4G,IPV6,N,DYNAMIC
4237,404438082747878,8641700852314052,9943090636,"",2402:3a80:28:c608:0:30:168f:1501,44743,2a03:1b20:a:f011::e324,49656,"","",404435468585366411,01/06/2026 15:17:44,01/06/2026 15:17:45,1,139,210,203.88.28.128,301622765,www,"",2402:3a80:28:c608:0:30:168f:1501,404435468585366411,4G,IPV6,N,DYNAMIC
1672,404466202951407,3517663133074501,8089513334,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,49245,2a03:1b20:a:f011::e026,8694,"","",404195616147401033,01/06/2026 14:31:15,01/06/2026 14:31:15,0,0,152,112.79.96.224,264973603,www,"",2402:3a80:44b8:a83b:0:2a:6d86:b601,404195616147401033,4G,IPV6,N,DYNAMIC
696,404466200860721,8697850742206371,9847274314,"",2402:3a80:192e:2447:7097:ceff:fe9e:efdf,47894,2a03:1b20:000a:f011:0000:0000:0000:e319,25059,2402:3a80:192e:2447:7097:ceff:fe9e:efdf,47894,40446105440277,01/06/2026 14:12:04,01/06/2026 14:14:16,132,152,0,203.88.13.13,4230784229,www,10.50.213.189,2402:3a80:192e:2447:0000:0000:0000:0000,40446105440277,4G,IPv4v6,N,DYNAMIC
5330,404113730253110,3550261152830501,7888534050,"",2402:3a80:43bb:1b77:0:48:7e90:5d01,50064,2a03:1b20:a:f011::e401,8388,"","",404115268142347052,01/06/2026 15:37:16,01/06/2026 15:37:17,1,477,163,203.88.29.129,553312191,www,"",2402:3a80:43bb:1b77:0:48:7e90:5d01,404115268142347052,4G,IPV6,N,DYNAMIC
4180,404051852981381,3549903563999101,9913036878,"",2402:3a80:15ba:5790:0:1d:a480:601,50519,2a03:1b20:a:f011::e401,8388,"","",40405200444527243,01/06/2026 15:16:41,01/06/2026 15:16:42,1,467,163,112.110.84.40,184973880,www,"",2402:3a80:15ba:5790:0:1d:a480:601,40405200444527243,4G,IPV6,N,DYNAMIC
3922,404466201214076,8653800507118565,7594068086,"",2402:3a80:44b9:9d9:0:4b:3cef:1101,42556,2a03:1b20:a:f011::e302,6635,"","",404195824741228611,01/06/2026 15:12:27,01/06/2026 15:12:27,0,467,152,112.79.96.224,637728793,www,"",2402:3a80:44b9:9d9:0:4b:3cef:1101,404195824741228611,4G,IPV6,N,DYNAMIC
5130,404466108429256,8615310686279900,9745485801,"",2402:3a80:448a:66ab:0:7:4295:c201,46281,2a03:1b20:a:f011::e401,8388,"","",40419561628023351,01/06/2026 15:33:26,01/06/2026 15:33:26,0,152,0,112.79.96.224,44972371,www,"",2402:3a80:448a:66ab:0:7:4295:c201,40419561628023351,4G,IPV6,N,DYNAMIC
232,404205912274054,3583581030393301,9820865418,"",2402:3a80:165e:95cf:0:20:5a2:fb01,40373,2a03:1b20:a:f011::e015,8107,"","",404205221249577873,01/06/2026 14:02:46,01/06/2026 14:02:46,0,138,209,112.110.84.80,200264752,www,"",2402:3a80:165e:95cf:0:20:5a2:fb01,404205221249577873,4G,IPV6,N,DYNAMIC
6322,404071717138440,8699830406056511,9912087425,"",2402:8100:2865:bb9d:583a:18f1:e53e:edfc,58911,2a03:1b20:a:f011::e429,58505,"","",40407241704769011,01/06/2026 15:55:09,01/06/2026 15:55:46,141,3197801,103477211,112.110.129.153,3675154380,internet,100.66.168.197,2402:8100:2865:bb9d:0000:0000:9a86:4a0a,40407241704769011,4G,IPv4v6,N,DYNAMIC
896,404466089260538,8615420660083385,9846228593,"",2402:3a80:4490:38cf:0:25:5c2b:6001,51139,2a03:1b20:a:f011::e401,8388,"","",404195825447113623,01/06/2026 14:15:35,01/06/2026 14:15:36,1,138,209,112.79.96.224,233245152,www,"",2402:3a80:4490:38cf:0:25:5c2b:6001,404195825447113623,4G,IPV6,N,DYNAMIC
4862,404051740339999,8667410514643400,9586145646,"",2402:8100:27b3:3d84:0:27:f58d:6b01,54992,2a03:1b20:a:f011::e324,49656,"","",404055986689059622,01/06/2026 15:28:48,01/06/2026 15:28:48,0,0,163,112.110.108.193,251379037,www,"",2402:8100:27b3:3d84:0:27:f58d:6b01,404055986689059622,4G,IPV6,N,DYNAMIC
6034,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e61c,7906,"","",40443545118508502,01/06/2026 15:49:47,01/06/2026 15:49:47,0,467,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
3663,404860423948944,8651180872853327,7760344733,"",2402:8100:282d:5d71::1,37000,2a03:1b20:a:f011::e432,6881,"","",404864580141183632,01/06/2026 15:07:16,01/06/2026 15:09:39,1800,3987668,30265924,112.110.131.18,1929645442,www,10.70.227.119,2402:8100:282d:5d71:0000:0000:0000:0001,404864580141183632,4G,IPv4v6,N,DYNAMIC
5605,404438084485270,8691330417227619,8111004778,"",2402:3a80:1326:4f20:0:32:6a89:da01,46557,2a03:1b20:a:f011::e232,19534,"","",404845400340461531,01/06/2026 15:42:00,01/06/2026 15:42:00,0,0,152,203.88.18.64,315212173,www,"",2402:3a80:1326:4f20:0:32:6a89:da01,404845400340461531,4G,IPV6,N,DYNAMIC
2963,404466201062185,3548731040077101,9072154861,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,55583,2a03:1b20:a:f011::e401,8388,"","",404195627789313951,01/06/2026 14:54:06,01/06/2026 14:54:06,0,0,163,112.79.96.162,663860732,www,"",2402:3a80:446b:ea03:0:4c:ec0:ec01,404195627789313951,4G,IPV6,N,DYNAMIC
6497,404051934820229,8663370586386164,9537616216,"",2402:3a80:15b7:c4f9:0:39:1072:5301,43246,2a03:1b20:a:f011::e401,8388,"","",40405511454930342,01/06/2026 15:58:25,01/06/2026 15:58:26,1,477,163,112.110.84.40,356578798,www,"",2402:3a80:15b7:c4f9:0:39:1072:5301,40405511454930342,4G,IPV6,N,DYNAMIC
4770,405672374420997,3567273302261801,9733280440,"",2402:3a80:434c:3aff:0478:5634:1232:5476,43295,2a03:1b20:a:f011::::e319,53975,"","",405675719941348722,01/06/2026 15:27:10,01/06/2026 15:31:03,1800,14809637,113236758,203.88.18.189,1075973397,www,10.25.202.81,2402:3a80:434c:3aff:0478:5634:1232:5476,405675719941348722,4G,IPv4v6,N,DYNAMIC
2529,405755633655798,8618230598266035,8794458526,"",2402:3a80:1c73:d5c6:0878:5634:1232:5476,37000,2a03:1b20:a:f011::::e02a,23811,"","",405755539648016881,01/06/2026 14:46:30,01/06/2026 14:57:59,1800,129918829,1104144731,203.88.20.198,2148282965,www,10.111.86.52,2402:3a80:1c73:d5c6:0878:5634:1232:5476,405755539648016881,4G,IPv4v6,N,DYNAMIC
3425,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e432,6881,"","",40443545118508502,01/06/2026 15:02:50,01/06/2026 15:02:50,0,467,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
2132,404438022941620,3509853808720201,9585791364,"",2402:3a80:54f:e3c3:0:58:5144:6f01,53455,2a03:1b20:a:f011::e026,8694,"","",40443545118508502,01/06/2026 14:39:10,01/06/2026 14:39:10,0,467,152,203.88.2.220,1081848347,www,"",2402:3a80:54f:e3c3:0:58:5144:6f01,40443545118508502,4G,IPV6,N,DYNAMIC
4485,404300291360444,8605880558742100,8918131469,"",2402:3a80:197b:b663:0482:f492:9469:4c30,6881,2a03:1b20:a:f011::::e302,6635,"","",404305304940624223,01/06/2026 15:21:59,01/06/2026 15:50:41,1800,884927,1749443,203.88.13.245,1879123189,www,10.37.201.251,2402:3a80:197b:b663:0778:5634:1232:5476,404305304940624223,4G,IPv4v6,N,DYNAMIC
197,404051637127364,8668600700390354,9913160643,"",2402:3a80:4400:e963:0:2a:f8d3:2f01,51062,2a03:1b20:a:f011::e01b,53046,"","",40405200634118253,01/06/2026 14:02:11,01/06/2026 14:02:11,0,152,0,203.88.19.32,270087322,www,"",2402:3a80:4400:e963:0:2a:f8d3:2f01,40405200634118253,4G,IPV6,N,DYNAMIC
6383,404466202282884,3582875836806689,8592903511,"",2402:3a80:4453:ab06:0:49:f03c:1601,22829,2a03:1b20:a:f011::e401,8388,"","",404195587680138932,01/06/2026 15:56:36,01/06/2026 15:56:36,0,481,163,112.79.96.160,596715993,www,"",2402:3a80:4453:ab06:0:49:f03c:1601,404195587680138932,4G,IPV6,N,DYNAMIC
2979,404045590092389,3566641317833818,7065111525,"",2402:8100:27f8:9fd0:0:23:d362:6a01,44977,2a03:1b20:a:f011::e405,64395,"","",404115254242229921,01/06/2026 14:54:24,01/06/2026 14:54:24,0,468,152,112.110.64.137,225315564,internet,"",2402:8100:27f8:9fd0:0:23:d362:6a01,404115254242229921,4G,IPV6,Y,DYNAMIC
965,404051850077636,8600160723944629,9510467085,"",2402:8100:27b1:d633:0:48:719d:a101,38120,2a03:1b20:a:f011::e316,51413,"","",40405200824125971,01/06/2026 14:17:07,01/06/2026 14:17:07,0,1410,0,112.110.108.193,551559217,www,"",2402:8100:27b1:d633:0:48:719d:a101,40405200824125971,4G,IPV6,N,DYNAMIC
1756,405799406261065,8602350897608203,7738181753,"",2402:3a80:42aa:2bde:0:45:4890:1001,28960,2a03:1b20:a:f011::e302,6635,"","",404205222953529832,01/06/2026 14:32:26,01/06/2026 14:32:26,0,467,152,203.88.30.129,452362897,internet,"",2402:3a80:42aa:2bde:0:45:4890:1001,404205222953529832,4G,IPV6,N,DYNAMIC
361,404045495742951,8646900663981355,9891936612,"",2402:8100:31d2:8acc:0:a:dac7:1b01,47811,2a03:1b20:a:f011::e00d,51413,"","",404114001041061957,01/06/2026 14:04:49,01/06/2026 14:04:49,0,0,145,112.110.64.137,68786874,internet,"",2402:8100:31d2:8acc:0:a:dac7:1b01,404114001041061957,4G,IPV6,N,DYNAMIC
6250,404045492693288,8611750678038323,9891906684,"",2402:3a80:438b:7b:0:7:cce3:2c01,32624,2a03:1b20:a:f011::e324,49656,"","",4057012030333661,01/06/2026 15:53:58,01/06/2026 15:53:58,0,139,210,203.88.29.128,49391471,internet,"",2402:3a80:438b:7b:0:7:cce3:2c01,4057012030333661,4G,IPV6,N,DYNAMIC
3053,404466107377323,3522844110129901,8086658299,"",2402:3a80:1cb4:76b0:0:35:a75b:4a01,45830,2a03:1b20:a:f011::e302,6635,"","",404195825046124823,01/06/2026 14:56:11,01/06/2026 14:56:11,0,0,163,203.88.29.2,336359988,www,"",2402:3a80:1cb4:76b0:0:35:a75b:4a01,404195825046124823,4G,IPV6,N,DYNAMIC
